"Video_id","Video_title","Published_at","Duration","Video_type","View_count","Like_count","Comment_count"
__SaaKSW9iE,Cut Coms vs Uncut Coms,2015-05-09 06:53:13.000,00:02:39,Normal,65586,1615,354
"0VjLq-go1fg",How Much $$$ Does Every Member of FaZe Make COMBINED????? 2016,2015-03-05 02:07:01.000,00:03:57,Normal,114978,1751,318
uCIpW9zOmgI,Is Pewdiepie The #2 Youtuber?!?!?  :0,2015-03-04 01:53:50.000,00:03:55,Normal,104550,1875,328
Z0Poefgrs4w,How Much Money Does Smosh Make????? 2016,2015-03-03 01:14:27.000,00:02:47,Normal,89156,1484,228
MLN6TRB9Jxw,Who Are The Worst Youtubers?????,2015-03-01 12:00:00.000,00:03:36,Normal,306323,4464,439
vZrL_FFITgs,Subscriber Goals For 2016,2015-02-28 17:12:07.000,00:04:08,Normal,67074,1641,591
L7lGD_anC00,How Many People Do Youtube as a JOB?????,2015-02-26 02:07:13.000,00:02:54,Normal,67092,1578,239
iqUFeWAVp-0,How Much Money Does Markiplier Make????? 2016,2015-01-04 20:59:46.000,00:02:34,Normal,165703,2418,257
VWa0ImMY2bQ,Five Facts You Didn't Know About Youtube.,2014-12-01 22:00:05.000,00:04:21,Normal,118315,2288,260
fEcASr38n2E,Milestones And Plans For My Channel,2014-11-30 18:21:44.000,00:03:00,Normal,84343,1863,294
udmf5MQLNGA,How Much Money Did Gangnam Style Earn??? 2016,2014-11-26 22:53:11.000,00:02:24,Normal,119147,2134,258
D1livXdFGkQ,Are Youtubers Millionaires?,2015-02-22 19:45:00.000,00:03:15,Normal,222107,3658,449
LDegY-H60_U,How much money does VanossGaming Make? 2016,2014-11-02 16:06:08.000,00:03:20,Normal,390330,5042,302
Rio7r_vLUEo,"20 Best Websites?????",2014-08-29 22:45:20.000,00:06:44,Normal,226362,3858,510
"8E5Ygl02wtM","How Much Money Does ""Chris Smooth"" Make?????",2014-08-21 22:46:35.000,00:04:02,Normal,86453,1405,200
moMJjt5KECc,Money Problems,2014-08-20 17:40:18.000,00:04:02,Normal,333430,5562,445
qWnyJ55KBKo,Minimum Wage,2015-05-07 23:27:32.000,00:01:59,Normal,86163,1765,189
"52awie9G00A",My New Channel Trailer ;),2015-05-07 01:27:48.000,00:01:17,Normal,71659,1803,221
bB99NdUoxEQ,Why I Changed My Channel Name,2015-05-03 23:59:54.000,00:03:16,Normal,160210,3812,358
E3CqKvlzl-I,Big Changes??? Idk just watch the stupid video,2015-05-18 21:29:43.000,00:06:34,Normal,65560,1861,423
zfDr05ax0gM,How Much Money Does DramaAlert Make????,2015-05-15 23:53:16.000,00:01:32,Normal,65579,1955,369
"56OkH6ocYZU",L0114R - Biblical Creeper Post for Post @L0114R,2015-05-15 16:48:54.000,00:01:28,Normal,65666,1312,255
"7GjSaNi8Epg",How Overpriced Is Movie Popcorn?????,2015-05-03 18:39:15.000,00:02:40,Normal,65591,1672,342
DfonKqMENrg,Making Youtube a Priority,2015-04-01 23:58:35.000,00:03:16,Normal,72677,1849,227
MUQCwdkEbq0,Why I Was Not Uploading,2015-03-21 22:11:51.000,00:01:35,Normal,67924,1391,228
bwp_3qLgWpQ,Magecraft - Epic Hit! 11k Troops killed.,2015-02-21 15:41:14.000,00:03:53,Normal,65549,1559,380
tZpnfF0-7Ls,Highest Paid Musicians????,2015-02-17 21:38:06.000,00:04:48,Normal,164780,2360,317
BwAMltY3-c0,Making Fun Of Youtuber's Intros.,2015-02-16 19:45:42.000,00:01:54,Normal,329437,7698,609
"7HBR3Ea72CY","10 Things You DIDN'T Know About Youtube!",2015-02-08 00:04:06.000,00:03:01,Normal,84010,1750,184
"0dg2eR2NSQ0",Best League Player In The Universe.,2014-11-23 17:37:28.000,00:03:00,Normal,333769,17096,944
B_7uD3B62MM,Welcome To My Channel!,2014-08-18 00:01:52.000,00:00:28,Short,93309,2106,198
bA20RJcegOI,"1500",2014-08-08 18:58:18.000,00:02:23,Normal,353856,9629,1715
qFOGv5zuTdw,How Much Money Does FaZe Make?????,2014-07-09 21:15:15.000,00:03:18,Normal,65572,1801,335
u6t4jrhs56Q,"Top Youtube ""ShoutOuts""",2014-07-09 00:07:05.000,00:06:05,Normal,65551,2106,389
"460GXJiGCEs",Youtube Dream,2014-07-08 00:17:34.000,00:04:31,Normal,87281,2456,635
OffgqPzDi7Q,Vanoss vs Speedy! Who is better? Updated.,2014-08-20 01:57:30.000,00:03:45,Normal,65773,1703,396
NbHwVDt9Rjk,How Much Money Does Yogscast Make????? 2016,2014-07-13 18:37:22.000,00:03:46,Normal,66367,1197,184
VzsE09KjpKA,How Much Does WhiteBoy7thSt Make????? 2016,2014-07-11 21:52:50.000,00:03:27,Normal,367390,3147,243
HduubRTdko4,"How Much Does ""Epic Rap Battles"" Make?????",2014-07-10 23:05:51.000,00:03:20,Normal,65652,1681,269
prdSftLj9-g,How To Do A High School or College Paper!,2015-04-06 11:42:14.000,00:03:56,Normal,116600,2065,214
JlUzoQN9FWw,Youtubers Analytic's Explained,2015-03-06 01:07:06.000,00:03:37,Normal,70865,1589,177
A8IkOqb_7Yg,How Much Money Does Pewdiepie Make????? (Updated 2015),2014-01-11 20:31:34.000,00:04:10,Normal,2179269,30777,2218
"7mLSbgyjM0g","Battle Pirates, Hellstrike Base attack.",2013-12-29 22:22:57.000,00:02:52,Normal,85236,2083,336
TGKkMl17Htg,"Battle Pirates, Unstoppable Ship!",2013-12-29 21:05:08.000,00:02:13,Normal,68547,2440,770
Qw3eFnsSdlQ,Best Hellstrike Build???? (Battle Pirates),2013-12-29 17:10:57.000,00:01:37,Normal,68471,2125,574
G7Y9ban7b0U,How Much Money Does Tobuscus Make?????,2014-05-14 23:06:58.000,00:02:22,Normal,84222,1586,246
EMVvA5Cr0fY,COD IS NOT DEAD,2014-05-08 02:19:42.000,00:03:22,Normal,89732,2413,319
e14MroQ5k_s,Storm,2014-04-30 20:31:15.000,00:03:01,Normal,301395,8427,979
KcNCJ1mgt14,"Marauder Builds, Battle Pirates In Depth Builds.",2013-12-29 16:20:05.000,00:03:06,Normal,68471,2408,731
CuzdxsOXEZ8,Hearthstone - All Beards Challenge!,2014-04-24 01:56:43.000,00:23:53,Normal,92152,1817,280
lrw3zkGS9Vc,Subscribers.,2014-03-08 03:52:13.000,00:03:00,Normal,125433,3368,1131
iOjxpow6jow,How Many Youtubers Are Millionaries?????,2014-02-26 23:52:57.000,00:04:04,Normal,562326,9518,1916
GdD2pqAdjXY,"Flappy Bird - Builders Showdown, Which is Better?",2014-02-23 22:29:21.000,00:01:25,Normal,131682,3418,459
A4lp4FRCo6o,"Battle pirates, How To Auto Lvl 40 Salvages.",2013-12-29 00:32:15.000,00:01:18,Normal,72071,2171,463
rSuuQ_s8gOw,How Much Money Does Tmartn Make?????,2014-06-21 18:43:51.000,00:02:37,Normal,65567,1905,408
vKKhX-Uyggw,How Much Money Does FaZe Rain Make?????,2014-06-18 14:00:09.000,00:03:35,Normal,77434,1528,181
dg6iqLCPizs,Motivation,2014-04-17 01:22:40.000,00:02:54,Normal,106756,3468,295
nmHCmLVLxcU,New COD Zombies In 2014?????,2014-02-23 21:40:04.000,00:02:31,Normal,93489,2349,383
TZPlDuYrcDQ,Minecraft Mansion Timelapse,2014-02-22 23:51:15.000,00:05:02,Normal,639820,19914,2266
Oub4nMrNTqQ,Top 5 NON-COPYRIGHTED Songs!!!!!,2014-02-17 20:30:02.000,00:03:24,Normal,141239,3671,648
p-KVD5rA_Cw,Why Google Does Not Care What We Think....,2013-11-17 01:40:48.000,00:03:00,Normal,513608,7973,829
EAwXH82m-6A,G2g Brb,2014-06-16 14:00:07.000,00:03:00,Normal,65556,2003,483
Ms9MGkEm4mg,"Battle Pirates, All Sentinel Base.",2013-12-05 02:24:33.000,00:01:12,Normal,90438,2302,361
U_07AG_CR5A,Crazy Nub Tub Reactions! Bo2 Fun!,2014-06-13 22:44:22.000,00:03:40,Normal,65556,1909,440
"90wWStXJX5c","Battle pirates, Lvl 58 Mercury Base Attack!",2013-12-05 01:06:00.000,00:01:16,Normal,127748,2683,371
pP1KMQb51GA,OpTiC NaDeShOt Got Hack!!,2013-11-27 19:37:44.000,00:02:44,Normal,93506,2503,524
JdCgkcb1iwQ,My First Kem Strike!,2013-11-16 19:48:55.000,00:04:29,Normal,102640,3482,754
"7anhkLPRk-A",Google+ The Death Of Youtube?????,2013-11-13 22:09:21.000,00:02:43,Normal,163562,3662,440
XVMY7B3AzWM,How Much Money Does PewDiePie Make?????,2013-11-12 03:18:18.000,00:05:32,Normal,945826,16158,1532
-rdYtmUejSE,Yup I is the best at the game.,2014-04-05 13:00:05.000,00:06:57,Normal,317266,5659,588
h5Z36IuyrKc,Vanoss vs Speedy! Which is better?,2014-02-16 20:13:22.000,00:03:07,Normal,128739,2872,939
Xe0AGtF5aNU,Fun In COD. - Insane Reactions Lol,2014-06-10 19:01:43.000,00:03:49,Normal,65554,1982,482
HuLAAXZXIy0,This Kid Should Quit COD....,2014-06-02 21:37:07.000,00:01:17,Normal,91590,1797,229
pV7UcYW1OwA,Computer vs Console My Perspective.,2014-06-02 18:08:34.000,00:03:26,Normal,122691,2532,366
"2IGxSOfsBok",I Hate Pewdiepie!!!!!,2014-02-01 00:16:57.000,00:02:06,Normal,3077290,224176,14474
DjMYkWCEan8,The Vortex SMP Episode 1! Just Derping Around and Explaining Things.,2014-01-18 02:49:24.000,00:25:19,Normal,154250,3903,426
x4IXCimma-s,"5 Youtubers I Think Will Be Famous...",2014-05-31 21:06:55.000,00:04:24,Normal,259087,6088,951
sfp0a6zDoNQ,"Battle Pirates, lvl 66 vs Missile Cruiser x Fleet!",2013-12-17 18:56:41.000,00:01:24,Normal,86609,2139,314
ruSVy-u2DzM,"Battle Pirates, Stingray vs Mercury Epic Battle!",2013-12-05 00:00:24.000,00:01:06,Normal,89446,2600,531
hHl_YMivv3c,"Battle Pirates, my base.",2013-12-31 14:48:55.000,00:02:56,Normal,97848,2140,350
ZxkLCq49Tvk,Does Spam Work?????,2014-01-20 23:41:17.000,00:04:15,Normal,528572,7808,800
smDPnIdlkhM,"100th VIDEO SPECIAL!",2014-01-20 01:17:01.000,00:04:44,Normal,508253,15256,1751
anZbhN0Wh_4,How Much Does PewDiePie Make????? 2016,2014-05-24 19:33:12.000,00:03:26,Normal,474287,6250,482
"3Q3pQmzWyZM",I Got Really Really Really Bored....,2014-05-24 16:37:13.000,00:00:52,Short,67007,1918,394
BqS4iVHa-LU,How Much Money Does Penguinz0 Make????? 2016,2014-05-16 23:53:55.000,00:02:55,Normal,105876,3280,372
zX04jQFKCpo,How Much Money Does CaptainSparkles Make????? 2016,2014-05-15 20:36:54.000,00:03:03,Normal,903573,8191,641
"3nn_skHgkqI",Has Youtube Met Its Match?????,2014-01-12 01:25:53.000,00:02:44,Normal,125901,2501,304
yFfcsmK2TOA,Online pokemon battle #3 [uu] Ice punch,2013-03-27 19:57:08.000,00:03:25,Normal,232668,,1507
Jl0-6tbNGBo,Pokemon online battle #2 [uu] Herracross w/ Dat MOXIE BOOST,2013-03-26 16:58:32.000,00:02:49,Normal,343169,,1322
X-g9aT2wFjM,Channel Trailer....,2013-07-06 18:17:45.000,00:00:49,Short,304972,10545,948
pHKlrJeKmjA,Black ops 2 Shotgun gameplay w/ commentary....  Ps4 or Xbox?,2013-07-06 00:13:48.000,00:06:02,Normal,281992,7059,857
jkqd-oc0F00,"How To Get A Gaming Partnership, And What It Is.",2013-08-08 21:25:32.000,00:06:49,Normal,116210,3960,692
pl4xmh3RWfE,Amazing minecraft Cathedral!,2013-04-21 01:36:32.000,00:00:58,Short,483705,15189,1356
ivdQqobHDPc,Story time!,2013-04-18 01:54:48.000,00:03:13,Normal,686902,21554,1715
uUIlb2rpIuY,Epic Minecraft city! (w/ download link!),2013-04-11 01:00:01.000,00:02:34,Normal,423486,12109,1168
sE3ZZmYotSs,Call of Duty Ghost Multiplier Reveal Trailer Release Date!,2013-07-30 20:51:42.000,00:03:50,Normal,140192,4428,631
KYv1nqutbK0,Pokemon online battle #8 Stone edge,2013-04-05 01:21:12.000,00:05:27,Normal,213178,9314,1753
IAbX0FwX-GY,Why I Haven't Been Uploading,2013-03-25 20:10:38.000,00:06:03,Normal,916889,,1916
rffyxTTNkyk,Black Ops 2! Mini Update Video.,2013-08-05 02:55:37.000,00:03:55,Normal,115097,4371,905
XKSJRulqDNA,Most Epic Thing In Minecraft!?!?!?!?!?!!?????,2013-03-10 22:19:14.000,00:04:33,Normal,493305,18798,2015
jysfHFHNjYQ,Epic minecraft apartment complex!,2013-01-27 18:25:46.000,00:00:53,Short,629705,24399,2556
Yox25V8Qsm4,Crazy Illulsions In Minecraft. (Bigre),2013-01-27 02:11:30.000,00:02:35,Normal,761987,26036,2770
gchqnwXlxJw,Drinks in minecraft (mod),2013-01-26 16:26:34.000,00:00:43,Short,634765,,2134
clcN3OA8SNw,Best Minecraft Castle Ever?,2013-01-27 01:52:40.000,00:03:42,Normal,453950,20553,2503
m3lTwO0aNyw,How to get unlimited diamonds! minecraft (x-ray),2013-01-26 19:34:43.000,00:02:14,Normal,653292,25890,2487
v3tbnlc5cfo,Battle Pirates!,2013-09-21 22:18:59.000,00:03:35,Normal,125826,4223,784
atCPtw4dg7g,Emerald tool mod! (minecraft),2013-01-23 22:34:58.000,00:00:49,Short,617024,26637,2554
Y74b7WlcEpk,More birds IN MINECRAFT!!,2013-01-12 23:35:45.000,00:02:06,Normal,1504104,51581,4287
M82VAcabSiA,Scary minecraft pig skin!,2013-01-13 16:53:17.000,00:00:29,Short,1208927,39295,3521
"7qj3nuF9Dzw",Most Epic minecraft skin EVER  (Psy),2013-01-13 01:59:21.000,00:00:31,Short,1388877,46772,4079
ctJORnOjbrQ,These Were The Good Days....,2013-09-05 02:14:46.000,00:00:52,Short,207437,4990,489
QXag-irFHxE,Most Overpowered Guns In Ghost!,2013-11-11 20:11:15.000,00:02:40,Normal,136676,4008,398
v1ELS84GQu8,If This Video Gets One Million Views.....,2013-09-07 02:28:05.000,00:00:46,Short,13407133,1168437,71444
Cs-kyTJso-A,Worlds Biggest Ball Of TNT Minecraft!  Challenge Video!,2013-08-09 23:45:05.000,00:01:45,Normal,682098,19816,1728
OOesLeO6-pc,Randomness,2013-08-02 22:16:42.000,00:05:18,Normal,115352,4570,923
pUwUAtmBKxw,Insane Black Ops 2 HACKER!!!!,2013-07-30 02:45:21.000,00:05:59,Normal,273135,7167,724
KL1X8NsVGd0,Top 10 Worst Guns in Call Of Duty History!,2013-07-25 21:36:56.000,00:04:19,Normal,227992,7719,700
mVkT6Cd9SoI,Camping Montage.... LOL,2013-08-05 21:12:41.000,00:03:20,Normal,118460,3776,564
ObYLL97-SBA,How To Duplicate Diamonds!!!!,2013-09-15 01:09:42.000,00:00:37,Short,199738,6788,620
p5rGgPZtjDw,Top Subscribed To Channels? BO2 w/ commentary!,2013-07-28 20:50:09.000,00:05:39,Normal,142535,4946,848
bWDmDsdvoBs,Career Ender ....  LOL,2013-07-28 17:13:58.000,00:00:26,Short,170791,4527,554
OJA1QK-j-Oo,I Bought A New Microphone!  (quality test),2013-07-27 23:25:01.000,00:02:55,Normal,180494,5509,619
Z8nEEdXTaX0,Boxy item mod Minecraft.  EPIC,2013-01-12 22:34:11.000,00:01:30,Normal,1761034,60723,4780
-hrPQFaDVKQ,Channel Update.,2013-08-16 20:34:58.000,00:02:42,Normal,210962,5033,454
q2HoSwCMcZw,Black ops 2 Patch news!,2013-07-24 20:35:32.000,00:03:53,Normal,163607,5377,863
"3GNyw4uaAqU",Subscribe for an iPhone,2026-01-13 19:00:04.000,00:00:15,Short,1222034159,6795376,180766
j93M46a-W3U,I'm Back! Update Video....,2013-07-19 23:41:14.000,00:03:24,Normal,217909,7180,776
C82suucz4i4,Black ops 2 Gameplay w/ commentary. Hipsters,2013-07-03 17:48:10.000,00:04:21,Normal,396389,12673,955
H_DYlka7QAQ,Project Zomboid Let's Play ep [04] lots of stuff,2013-06-18 15:51:26.000,00:15:45,Normal,167282,6226,970
yyssjJEJMt4,"Minecraft, How To Grief Without Being Seen!",2013-08-14 21:39:31.000,00:01:03,Normal,376958,18250,1508
"6z5RwrvnH28",Huge WW2 jeep! Minecraft creations.,2013-04-21 00:52:21.000,00:01:04,Normal,680913,19826,2136
Ros1PpcO5Js,Pokemon online battle #9 [rb] Hidden power ice ftw!,2013-04-07 00:03:02.000,00:05:19,Normal,219789,8241,866
"7Yi-ctyTNU4",Online pokemon battle #7 [uu] 5-0,2013-04-04 01:43:46.000,00:04:21,Normal,272341,10879,1030
VN2-3OfUzd8,Magic karp sweeps whole team of LEGENDARIES!!!,2013-04-01 23:26:03.000,00:03:35,Normal,221350,8286,999
"2bwPntvb90U",Buried Round 50 Gameplay! Black ops 2 Zombies.,2013-08-12 22:49:16.000,00:01:22,Normal,162543,4802,480
RRknlgRqOds,Black ops 2 Invisible equipment and scorestreak glitch!,2013-07-21 18:26:36.000,00:02:27,Normal,200091,5897,647
-2IFrMOM36w,Pokemon online battles #5 [uu] Heracross never seems to dissapoint me...,2013-03-31 20:49:28.000,00:04:28,Normal,221338,9373,1336
"7dIFHQkrASM",This is a detailed break down of my favorite UU team... ENJOY!,2013-03-29 23:14:45.000,00:09:24,Normal,236505,9170,1101
Q5lcjP6XlHw,"203 Kill Game! Thanks For 300 Subscribers!",2013-08-01 19:36:50.000,00:04:26,Normal,183849,6453,1087
QicO1Gd0kvU,Pokemon online battle #4 [uu] Same old team,2013-03-28 17:22:43.000,00:04:39,Normal,282707,,1171
t8aM4HuVLrQ,This is a block? Since when lol.,2013-01-21 22:30:09.000,00:00:52,Short,962178,35075,4608
"2XVcLrB7B3Y",Worst Minecraft Saw Trap Ever???,2012-02-20 22:42:32.000,00:02:37,Normal,35387062,1438437,167875
IaR7P4-wFK8,"50k Video Views!!!! EpicSauce!",2013-09-08 22:20:48.000,00:01:43,Normal,300799,9466,853
uqjfMNEWNIg,Minecraft Let's Play! Ep. 1. The Beginning!,2013-07-08 20:03:41.000,00:18:27,Normal,751414,25934,2719
IZVbzNRUlQI,"Reading The Longest English Word (190,000 Characters)",2017-06-02 22:00:01.000,01:54:49,Normal,35810700,815815,57346
rqUvnLPvbrM,Reacting To The Reaction Of The Reaction To The Reaction Of The Reaction Of The Reaction To The Reac,2017-02-22 00:00:04.000,00:33:29,Normal,7744145,321458,24556
q0OK-zHnvnA,Can A Glowing 1000 Degree Sword Slice A Car In Half?,2018-09-06 21:09:00.000,00:09:58,Normal,70094880,1135942,37586
nPlqRbVFBHI,"Microwaving my iPhone, what happens next might shock you..",2017-08-20 19:37:51.000,00:05:36,Normal,2805266,123222,8438
Wdjh81uH6FU,"$1 vs $10,000,000 Job!",2023-11-25 17:00:00.000,00:15:39,Normal,322802423,4943350,63190
NZR4WEjpOQg,Winning A Game Of Fortnite In The Middle Of The Ocean,2018-04-25 22:09:02.000,00:09:44,Normal,31567418,778645,46643
"7dYTw-jAYkY",I Spent 7 Days Buried Alive,2023-11-18 17:00:01.000,00:18:34,Normal,318579517,8338802,127503
EhZ9gHZOZT8,Beast Goes Camping (Didn't Go Wrong) (Didn't Go Sexual),2016-02-20 23:07:55.000,00:04:45,Normal,238411,5608,388
"1gfgZhW3YgU","How Much Money Do Big Youtubers Make? (Pewdiepie, Markiplier, etc)",2016-04-22 21:02:56.000,00:03:48,Normal,129103,4821,456
"1wtFD9zSQO8",The Dreaded Unanswerable Question,2016-02-29 23:56:41.000,00:04:30,Normal,225974,5458,391
zjC48c3ptt0,Scheduled Uploaded 6 Months Ago (REACTION),2016-04-06 21:02:02.000,00:05:22,Normal,153517,5354,490
vuOTP206zWM,"Pewdiepie's Shoutout, What Would You Do If You Won?",2015-09-05 00:49:25.000,00:04:38,Normal,65547,2238,378
"3IQdDBwc42o",Why Does This Video Have No Thumbnail?,2015-12-15 01:43:00.000,00:03:01,Normal,112157,4280,451
UXw9jqgJNNc,"Youtube Stat News - Vevo Gets 10 Bil. Views A Month, Channel Milestones, and more!",2015-05-21 00:31:22.000,00:05:28,Normal,65572,2541,834
QqdUhn99E-s,High School Education Be Like (Paying Taxes),2015-10-14 21:10:31.000,00:02:46,Normal,69873,2188,243
GhppzOzN3MM,Battle of The Beasts Bracket!!!! (Not accepting anymore),2015-06-20 03:32:30.000,00:01:38,Normal,65568,1633,359
X9UiBpDHW3w,FaZe Clan Vs Pewdiepie Who Would Win?????,2015-07-21 18:51:04.000,00:02:51,Normal,78288,1314,172
AjXbO2XfBkE,How Do You Turn Off A PS4? Xbox Noob In Need Of Help,2015-08-01 21:51:25.000,00:01:12,Normal,110661,2239,309
ZQZzR0DUujc,"New Optic Gaming Gear Coming To Advanced Warfare, My Thoughts",2015-08-01 16:47:55.000,00:02:31,Normal,65578,1977,468
xu1nhAfnMGA,How Much Money Does Syndicate Project Make????? 2016,2015-02-24 20:26:12.000,00:03:23,Normal,102749,1287,256
X_qd-1xSTFA,Pewdiepie Was On T.V.,2014-12-07 17:51:08.000,00:02:29,Normal,175739,3605,409
LMe7k8I082w,Should College Athletes Be Paid?????,2014-03-29 00:18:35.000,00:04:36,Normal,101040,2087,314
"2ljWxaMvE_0",Hacker in Ghost???? I Couldn't Kill Him.,2014-06-22 00:27:19.000,00:00:36,Short,65587,1857,433
IQYW_lVBYGo,How Much Money Does KyR's Speedy's Crew Make?????,2014-03-02 18:14:47.000,00:02:54,Normal,110397,2113,316
W2skFWRk6qo,PewDiePie Uploads A Fake Video! LOL,2015-01-01 18:56:04.000,00:02:35,Normal,97013,1690,218
NCv0drAPm_M,Minecraft Build-off Fun!!!!!,2014-06-09 12:00:07.000,00:03:33,Normal,83095,2129,233
h77pHTSPSiw,"""Beast"" Channel Trailer",2014-03-28 21:01:57.000,00:02:01,Normal,77907,1956,241
Wz1VHTZq16c,Minecraft Let's Play Ep. # 2 - Having Fun and Derping!,2013-08-12 01:53:18.000,00:14:58,Normal,209765,7712,879
dPxAFqs2eYE,"Epic Ghost Multiplayer EasterEggs! (PrisonBreak, Sovereign, and Flooded)",2013-11-17 18:26:11.000,00:01:40,Normal,129964,3526,352
zxuICI0kL3s,"Don’t Turn Around, Win $10k",2025-07-31 16:00:01.000,00:00:31,Short,550293743,8733699,14410
ov0KQthQ50U,Project Zomboid Let's Play ep. [03] Looting and storing.,2013-06-17 02:17:34.000,00:24:34,Normal,159866,6021,1153
QJI0an6irrA,"30 Celebrities Fight For $1,000,000!",2026-01-07 20:00:09.000,00:41:58,Normal,132850230,2683023,119561
"0yPgljFcTR4","Subscribe to Win $50,000",2025-05-07 16:00:01.000,00:00:15,Short,95096715,4447270,172268
TgCm8oDmxOk,I Crashed One Of The Most Expensive Cars In The World,2025-03-14 16:00:00.000,00:00:16,Short,123292178,2646312,7494
iengNekeTNo,Reading The Youtube Terms Of Service,2017-03-07 23:10:02.000,00:25:57,Normal,581315,19886,3558
zo7i8VTpfNM,"How Much Would You Risk For $500,000?",2025-09-27 16:00:04.000,00:25:26,Normal,145766827,2350929,32689
ZGvn9ywXjpY,Feastables vs Reese’s Taste Test with @gordonramsay,2025-06-10 16:00:02.000,00:00:33,Short,532823511,8341706,26459
F6PqxbvOCUI,"Protect The Yacht, Keep It!",2024-05-11 16:00:00.000,00:15:08,Normal,179392047,4286071,79997
FM7Z-Xq8Drc,"Ages 1 - 100 Fight For $500,000",2023-05-27 21:14:59.000,00:25:36,Normal,468220910,6742219,119176
kPa_S6jN9ls,Could You Win This Obstacle Course?,2025-03-25 16:15:01.000,00:00:34,Short,116672846,2032849,10563
"1WEAJ-DFkHE","$1 vs $500,000 Plane Ticket!",2023-04-01 20:00:04.000,00:12:20,Normal,571775118,9127614,176947
foLlul8Tl3E,"I Donated $50,000 To Ninja - Fortnite",2018-07-14 21:06:00.000,00:17:54,Normal,98880796,2140383,59187
tWYsfOSY9vY,I Survived 7 Days In An Abandoned City,2024-03-02 17:00:00.000,00:17:24,Normal,358989280,6815874,201854
se50viFJ0AQ,Would You Fly To Paris For A Baguette?,2022-12-08 20:12:27.000,00:00:48,Short,1784087502,58485228,130154
rWBOITBjitE,Could You Walk Up A Skyscraper?,2023-12-05 18:00:00.000,00:00:50,Short,516329575,15898546,31555
rPXmbM2UEbU,"Giving $100,000 To A Homeless Person",2018-12-23 21:00:01.000,00:14:44,Normal,31602433,1020397,69724
nM89Wl03Q4g,I Survived 50 Hours In A Maximum Security Prison,2021-06-26 20:00:02.000,00:12:34,Normal,302751664,4491134,99088
anFxsa5jXrE,"I Searched 100 Dumpsters, Here's What I Found",2019-10-12 20:10:01.000,00:17:09,Normal,238388909,3226362,57286
tnTPaLOaHz8,"$10,000 Every Day You Survive In A Grocery Store",2023-12-02 17:00:00.000,00:21:32,Normal,532397634,7611974,89490
"8_gdcaX9Xqk","Would You Split Or Steal $250,000?",2024-05-03 16:00:00.000,00:01:00,Normal,236979661,11960967,30775
"2jWZtKTN6jU",Reuploading Other Youtubers Videos? Stealing Big Youtubers Videos.,2015-07-30 18:23:18.000,00:04:14,Normal,65552,1637,277
ywZy_Fo2ydo,Modern Art Is A Joke,2015-04-25 15:02:30.000,00:02:49,Normal,65581,1634,252
FD-0KG-h2-c,Gordon Ramsay Tries Most Expensive Chocolate Bar!,2022-11-19 20:59:59.000,00:00:40,Short,883319651,31213088,56659
"5V2B28OqfqM","I Spent $1,000,000 On Lottery Tickets and WON",2020-08-08 20:00:02.000,00:10:13,Normal,154319746,3423768,85530
_qAJMXfL6o0,"Would You Rather Have $100,000 OR This Mystery Key?",2020-06-13 20:00:01.000,00:17:55,Normal,292393467,4279726,121326
"5Hg_QSIJm8I","I Gave $200,000 To People Who Lost Their Jobs (Corona Virus)",2020-05-07 19:59:59.000,00:15:19,Normal,47401514,1398035,63210
H1WBdh56Vq4,Spending 24 Hours In A City With No Laws,2019-05-07 21:00:01.000,00:14:29,Normal,193547317,3043270,67437
pS-fFdvyHLE,How Much Tape To Stop A Lamborghini?,2024-11-08 17:00:00.000,00:00:15,Short,830091189,14307593,22641
n7x4Jj9pdH8,World’s Most Expensive Bed,2023-10-31 17:00:01.000,00:00:48,Short,566130282,22061340,39442
Ooke4YZv8Ts,Surviving 24 Hours Straight In A Desert,2019-03-16 20:05:00.000,00:14:04,Normal,192052274,3452393,96741
vbph9F_pRNI,I Donated $1000 Every Time She Blinked - Fortnite Streamers,2018-06-24 21:10:00.000,00:15:46,Normal,21898678,638506,24381
rHoLyltYDtQ,Ma Channel,2015-04-29 23:50:00.000,00:02:48,Normal,65583,1743,322
yeHjsYQ076A,Remember When COD Was Fun?,2015-04-26 21:26:36.000,00:03:36,Normal,65548,1875,407
pqrdPu2ESFo,My Baby Got a Virus :(,2015-04-25 22:34:19.000,00:02:55,Normal,88331,1756,236
h5uE4ERMiTk,Screw Warface,2015-05-02 21:41:18.000,00:03:37,Normal,65546,1644,289
umRLkCrmwcs,My Problems,2015-05-01 02:23:50.000,00:04:07,Normal,83106,2111,248
qr4v9pdfVlU,Cheat Channels,2015-04-24 01:53:38.000,00:03:34,Normal,65587,1819,416
hgiPX33AHas,Time,2015-04-22 21:33:54.000,00:01:54,Normal,101572,1916,172
oZ-Mn5p1xMw,"2,000 Subscribers",2015-04-18 18:45:34.000,00:02:25,Normal,448428,22711,3938
"5UPa_hu5opg",Youtube,2015-04-14 22:39:24.000,00:04:37,Normal,113699,2473,244
zv_oq5UNDAo,"How To SAT, Get Into Yale",2015-04-13 11:08:02.000,00:04:05,Normal,66838,1428,199
NiqkH7qVW0U,"100k Subs With No Videos????",2015-04-11 16:51:40.000,00:04:19,Normal,504759,9729,2792
boBokLXe5o8,Is Jacksepticeye A Millionaire?????? 2016,2015-04-09 23:07:38.000,00:03:10,Normal,254681,3750,679
