"Video_id","Video_title","Published_at","Duration","Video_type","View_count","Like_count","Comment_count"
"56OkH6ocYZU",L0114R - Biblical Creeper Post for Post @L0114R,2015-05-15 16:48:54.000,00:01:28,Normal,64650,1306,255
w40Z8aT5fpQ,Why Do We Do Things That Are Bad For Us?????,2015-05-14 23:52:57.000,00:03:24,Normal,64647,1934,295
OffgqPzDi7Q,Vanoss vs Speedy! Who is better? Updated.,2014-08-20 01:57:30.000,00:03:45,Normal,64651,1689,389
prdSftLj9-g,How To Do A High School or College Paper!,2015-04-06 11:42:14.000,00:03:56,Normal,114603,2041,212
bB99NdUoxEQ,Why I Changed My Channel Name,2015-05-03 23:59:54.000,00:03:16,Normal,158264,3792,354
"7GjSaNi8Epg",How Overpriced Is Movie Popcorn?????,2015-05-03 18:39:15.000,00:02:40,Normal,64641,1649,329
DfonKqMENrg,Making Youtube a Priority,2015-04-01 23:58:35.000,00:03:16,Normal,71779,1836,226
MUQCwdkEbq0,Why I Was Not Uploading,2015-03-21 22:11:51.000,00:01:35,Normal,67011,1387,223
JlUzoQN9FWw,Youtubers Analytic's Explained,2015-03-06 01:07:06.000,00:03:37,Normal,69774,1575,175
bwp_3qLgWpQ,Magecraft - Epic Hit! 11k Troops killed.,2015-02-21 15:41:14.000,00:03:53,Normal,64647,1552,370
tZpnfF0-7Ls,Highest Paid Musicians????,2015-02-17 21:38:06.000,00:04:48,Normal,161990,2345,315
BwAMltY3-c0,Making Fun Of Youtuber's Intros.,2015-02-16 19:45:42.000,00:01:54,Normal,328336,7694,608
"7HBR3Ea72CY","10 Things You DIDN'T Know About Youtube!",2015-02-08 00:04:06.000,00:03:01,Normal,82720,1741,181
NbHwVDt9Rjk,How Much Money Does Yogscast Make????? 2016,2014-07-13 18:37:22.000,00:03:46,Normal,65370,1193,181
zgDezsMQyyU,How To Monetize Your Videos And Make Lots Of Youtube Money!!$$$,2015-05-10 20:59:50.000,00:10:23,Normal,64839,1749,333
Ds9H2UnUHL0,Quitting?,2015-02-06 22:27:38.000,00:03:46,Normal,147783,5021,684
VzsE09KjpKA,How Much Does WhiteBoy7thSt Make????? 2016,2014-07-11 21:52:50.000,00:03:27,Normal,360992,3113,237
HduubRTdko4,"How Much Does ""Epic Rap Battles"" Make?????",2014-07-10 23:05:51.000,00:03:20,Normal,64652,1671,261
qFOGv5zuTdw,How Much Money Does FaZe Make?????,2014-07-09 21:15:15.000,00:03:18,Normal,64664,1790,326
u6t4jrhs56Q,"Top Youtube ""ShoutOuts""",2014-07-09 00:07:05.000,00:06:05,Normal,64697,2096,384
"460GXJiGCEs",Youtube Dream,2014-07-08 00:17:34.000,00:04:31,Normal,86200,2436,624
ZiuoOcj2eLY,In Dis Video I Play Minecraft. (Factions),2014-07-05 15:57:13.000,00:08:49,Normal,65924,1812,213
"6BNOWeYFyP8",MageCraft - Beginners tutorial. (The app),2014-11-17 02:25:46.000,00:08:47,Normal,64925,1414,235
D51HaR-XvgM,Opening Old Basketball Cards! Ep. #1 (Michael Jordan Found),2014-10-21 02:19:05.000,00:04:27,Normal,220156,4373,348
UEwnitHoSDw,DIY $23.00 Mini Sound Booth? Does It Work?,2015-05-09 19:47:51.000,00:03:49,Normal,165927,2912,210
__SaaKSW9iE,Cut Coms vs Uncut Coms,2015-05-09 06:53:13.000,00:02:39,Normal,64662,1605,347
qWnyJ55KBKo,Minimum Wage,2015-05-07 23:27:32.000,00:01:59,Normal,84919,1750,186
"52awie9G00A",My New Channel Trailer ;),2015-05-07 01:27:48.000,00:01:17,Normal,70997,1794,217
"0VjLq-go1fg",How Much $$$ Does Every Member of FaZe Make COMBINED????? 2016,2015-03-05 02:07:01.000,00:03:57,Normal,114086,1744,316
uCIpW9zOmgI,Is Pewdiepie The #2 Youtuber?!?!?  :0,2015-03-04 01:53:50.000,00:03:55,Normal,102978,1865,326
Z0Poefgrs4w,How Much Money Does Smosh Make????? 2016,2015-03-03 01:14:27.000,00:02:47,Normal,87619,1473,225
MLN6TRB9Jxw,Who Are The Worst Youtubers?????,2015-03-01 12:00:00.000,00:03:36,Normal,301684,4433,435
vZrL_FFITgs,Subscriber Goals For 2016,2015-02-28 17:12:07.000,00:04:08,Normal,66070,1633,582
L7lGD_anC00,How Many People Do Youtube as a JOB?????,2015-02-26 02:07:13.000,00:02:54,Normal,66177,1571,238
iqUFeWAVp-0,How Much Money Does Markiplier Make????? 2016,2015-01-04 20:59:46.000,00:02:34,Normal,163001,2393,251
VWa0ImMY2bQ,Five Facts You Didn't Know About Youtube.,2014-12-01 22:00:05.000,00:04:21,Normal,116364,2273,254
fEcASr38n2E,Milestones And Plans For My Channel,2014-11-30 18:21:44.000,00:03:00,Normal,83319,1855,287
udmf5MQLNGA,How Much Money Did Gangnam Style Earn??? 2016,2014-11-26 22:53:11.000,00:02:24,Normal,117656,2123,253
"0dg2eR2NSQ0",Best League Player In The Universe.,2014-11-23 17:37:28.000,00:03:00,Normal,332852,17093,941
lrw3zkGS9Vc,Subscribers.,2014-03-08 03:52:13.000,00:03:00,Normal,124172,3349,1122
"7anhkLPRk-A",Google+ The Death Of Youtube?????,2013-11-13 22:09:21.000,00:02:43,Normal,161468,3645,429
Ms9MGkEm4mg,"Battle Pirates, All Sentinel Base.",2013-12-05 02:24:33.000,00:01:12,Normal,89224,2289,354
Qw3eFnsSdlQ,Best Hellstrike Build???? (Battle Pirates),2013-12-29 17:10:57.000,00:01:37,Normal,67231,2109,559
"90wWStXJX5c","Battle pirates, Lvl 58 Mercury Base Attack!",2013-12-05 01:06:00.000,00:01:16,Normal,126145,2663,368
EAwXH82m-6A,G2g Brb,2014-06-16 14:00:07.000,00:03:00,Normal,64661,1980,468
U_07AG_CR5A,Crazy Nub Tub Reactions! Bo2 Fun!,2014-06-13 22:44:22.000,00:03:40,Normal,64663,1888,427
Xe0AGtF5aNU,Fun In COD. - Insane Reactions Lol,2014-06-10 19:01:43.000,00:03:49,Normal,64662,1951,469
pP1KMQb51GA,OpTiC NaDeShOt Got Hack!!,2013-11-27 19:37:44.000,00:02:44,Normal,91933,2480,518
HuLAAXZXIy0,This Kid Should Quit COD....,2014-06-02 21:37:07.000,00:01:17,Normal,90538,1787,221
pV7UcYW1OwA,Computer vs Console My Perspective.,2014-06-02 18:08:34.000,00:03:26,Normal,121198,2516,359
x4IXCimma-s,"5 Youtubers I Think Will Be Famous...",2014-05-31 21:06:55.000,00:04:24,Normal,256318,6060,936
anZbhN0Wh_4,How Much Does PewDiePie Make????? 2016,2014-05-24 19:33:12.000,00:03:26,Normal,467496,6214,475
XVMY7B3AzWM,How Much Money Does PewDiePie Make?????,2013-11-12 03:18:18.000,00:05:32,Normal,933187,16051,1517
KcNCJ1mgt14,"Marauder Builds, Battle Pirates In Depth Builds.",2013-12-29 16:20:05.000,00:03:06,Normal,67305,2392,723
iOjxpow6jow,How Many Youtubers Are Millionaries?????,2014-02-26 23:52:57.000,00:04:04,Normal,554486,9457,1886
"3Q3pQmzWyZM",I Got Really Really Really Bored....,2014-05-24 16:37:13.000,00:00:52,Short,65946,1898,387
BqS4iVHa-LU,How Much Money Does Penguinz0 Make????? 2016,2014-05-16 23:53:55.000,00:02:55,Normal,104935,3272,370
zX04jQFKCpo,How Much Money Does CaptainSparkles Make????? 2016,2014-05-15 20:36:54.000,00:03:03,Normal,886568,8105,631
GdD2pqAdjXY,"Flappy Bird - Builders Showdown, Which is Better?",2014-02-23 22:29:21.000,00:01:25,Normal,130238,3397,453
nmHCmLVLxcU,New COD Zombies In 2014?????,2014-02-23 21:40:04.000,00:02:31,Normal,92386,2335,375
TZPlDuYrcDQ,Minecraft Mansion Timelapse,2014-02-22 23:51:15.000,00:05:02,Normal,637902,19949,2264
Oub4nMrNTqQ,Top 5 NON-COPYRIGHTED Songs!!!!!,2014-02-17 20:30:02.000,00:03:24,Normal,139175,3638,640
h5Z36IuyrKc,Vanoss vs Speedy! Which is better?,2014-02-16 20:13:22.000,00:03:07,Normal,126389,2827,929
"2IGxSOfsBok",I Hate Pewdiepie!!!!!,2014-02-01 00:16:57.000,00:02:06,Normal,3069224,224361,14471
ZxkLCq49Tvk,Does Spam Work?????,2014-01-20 23:41:17.000,00:04:15,Normal,520817,7759,776
smDPnIdlkhM,"100th VIDEO SPECIAL!",2014-01-20 01:17:01.000,00:04:44,Normal,500278,15129,1707
-rdYtmUejSE,Yup I is the best at the game.,2014-04-05 13:00:05.000,00:06:57,Normal,312983,5614,580
DjMYkWCEan8,The Vortex SMP Episode 1! Just Derping Around and Explaining Things.,2014-01-18 02:49:24.000,00:25:19,Normal,152121,3871,420
sfp0a6zDoNQ,"Battle Pirates, lvl 66 vs Missile Cruiser x Fleet!",2013-12-17 18:56:41.000,00:01:24,Normal,85322,2124,311
ruSVy-u2DzM,"Battle Pirates, Stingray vs Mercury Epic Battle!",2013-12-05 00:00:24.000,00:01:06,Normal,87844,2576,513
A4lp4FRCo6o,"Battle pirates, How To Auto Lvl 40 Salvages.",2013-12-29 00:32:15.000,00:01:18,Normal,70880,2153,459
hHl_YMivv3c,"Battle Pirates, my base.",2013-12-31 14:48:55.000,00:02:56,Normal,96199,2123,344
"7mLSbgyjM0g","Battle Pirates, Hellstrike Base attack.",2013-12-29 22:22:57.000,00:02:52,Normal,83867,2074,333
TGKkMl17Htg,"Battle Pirates, Unstoppable Ship!",2013-12-29 21:05:08.000,00:02:13,Normal,67379,2416,753
G7Y9ban7b0U,How Much Money Does Tobuscus Make?????,2014-05-14 23:06:58.000,00:02:22,Normal,82795,1574,243
EMVvA5Cr0fY,COD IS NOT DEAD,2014-05-08 02:19:42.000,00:03:22,Normal,88600,2406,313
e14MroQ5k_s,Storm,2014-04-30 20:31:15.000,00:03:01,Normal,295779,8321,944
"3nn_skHgkqI",Has Youtube Met Its Match?????,2014-01-12 01:25:53.000,00:02:44,Normal,123764,2486,297
A8IkOqb_7Yg,How Much Money Does Pewdiepie Make????? (Updated 2015),2014-01-11 20:31:34.000,00:04:10,Normal,2148100,30542,2175
rSuuQ_s8gOw,How Much Money Does Tmartn Make?????,2014-06-21 18:43:51.000,00:02:37,Normal,64645,1880,399
vKKhX-Uyggw,How Much Money Does FaZe Rain Make?????,2014-06-18 14:00:09.000,00:03:35,Normal,76790,1526,177
CuzdxsOXEZ8,Hearthstone - All Beards Challenge!,2014-04-24 01:56:43.000,00:23:53,Normal,90811,1806,269
dg6iqLCPizs,Motivation,2014-04-17 01:22:40.000,00:02:54,Normal,105471,3441,288
p-KVD5rA_Cw,Why Google Does Not Care What We Think....,2013-11-17 01:40:48.000,00:03:00,Normal,505366,7903,813
JdCgkcb1iwQ,My First Kem Strike!,2013-11-16 19:48:55.000,00:04:29,Normal,101342,3458,743
"7dIFHQkrASM",This is a detailed break down of my favorite UU team... ENJOY!,2013-03-29 23:14:45.000,00:09:24,Normal,232688,9110,1083
QicO1Gd0kvU,Pokemon online battle #4 [uu] Same old team,2013-03-28 17:22:43.000,00:04:39,Normal,278088,,1149
j93M46a-W3U,I'm Back! Update Video....,2013-07-19 23:41:14.000,00:03:24,Normal,215377,7136,769
uqjfMNEWNIg,Minecraft Let's Play! Ep. 1. The Beginning!,2013-07-08 20:03:41.000,00:18:27,Normal,744039,25778,2670
M82VAcabSiA,Scary minecraft pig skin!,2013-01-13 16:53:17.000,00:00:29,Short,1192799,39029,3478
C82suucz4i4,Black ops 2 Gameplay w/ commentary. Hipsters,2013-07-03 17:48:10.000,00:04:21,Normal,391363,12588,932
pl4xmh3RWfE,Amazing minecraft Cathedral!,2013-04-21 01:36:32.000,00:00:58,Short,475241,15045,1337
"6z5RwrvnH28",Huge WW2 jeep! Minecraft creations.,2013-04-21 00:52:21.000,00:01:04,Normal,670462,19650,2093
QXag-irFHxE,Most Overpowered Guns In Ghost!,2013-11-11 20:11:15.000,00:02:40,Normal,134740,3987,393
ivdQqobHDPc,Story time!,2013-04-18 01:54:48.000,00:03:13,Normal,676885,21425,1689
yFfcsmK2TOA,Online pokemon battle #3 [uu] Ice punch,2013-03-27 19:57:08.000,00:03:25,Normal,229310,,1492
mVkT6Cd9SoI,Camping Montage.... LOL,2013-08-05 21:12:41.000,00:03:20,Normal,116737,3747,553
Jl0-6tbNGBo,Pokemon online battle #2 [uu] Herracross w/ Dat MOXIE BOOST,2013-03-26 16:58:32.000,00:02:49,Normal,337727,,1313
IAbX0FwX-GY,Why I Haven't Been Uploading,2013-03-25 20:10:38.000,00:06:03,Normal,906467,,1890
XKSJRulqDNA,Most Epic Thing In Minecraft!?!?!?!?!?!!?????,2013-03-10 22:19:14.000,00:04:33,Normal,485148,18608,1985
clcN3OA8SNw,Best Minecraft Castle Ever?,2013-01-27 01:52:40.000,00:03:42,Normal,447380,20420,2441
jysfHFHNjYQ,Epic minecraft apartment complex!,2013-01-27 18:25:46.000,00:00:53,Short,618241,24080,2486
Yox25V8Qsm4,Crazy Illulsions In Minecraft. (Bigre),2013-01-27 02:11:30.000,00:02:35,Normal,754240,25893,2739
Y74b7WlcEpk,More birds IN MINECRAFT!!,2013-01-12 23:35:45.000,00:02:06,Normal,1482906,51213,4194
m3lTwO0aNyw,How to get unlimited diamonds! minecraft (x-ray),2013-01-26 19:34:43.000,00:02:14,Normal,644989,25746,2441
"2XVcLrB7B3Y",Worst Minecraft Saw Trap Ever???,2012-02-20 22:42:32.000,00:02:37,Normal,34741050,1420223,160376
gchqnwXlxJw,Drinks in minecraft (mod),2013-01-26 16:26:34.000,00:00:43,Short,626803,,2085
RRknlgRqOds,Black ops 2 Invisible equipment and scorestreak glitch!,2013-07-21 18:26:36.000,00:02:27,Normal,197159,5854,637
IaR7P4-wFK8,"50k Video Views!!!! EpicSauce!",2013-09-08 22:20:48.000,00:01:43,Normal,297178,9438,839
atCPtw4dg7g,Emerald tool mod! (minecraft),2013-01-23 22:34:58.000,00:00:49,Short,608555,26470,2519
ctJORnOjbrQ,These Were The Good Days....,2013-09-05 02:14:46.000,00:00:52,Short,204486,4952,477
"3GNyw4uaAqU",Subscribe for an iPhone,2026-01-13 19:00:04.000,00:00:15,Short,1219353404,6766620,179428
Cs-kyTJso-A,Worlds Biggest Ball Of TNT Minecraft!  Challenge Video!,2013-08-09 23:45:05.000,00:01:45,Normal,674537,19753,1705
rffyxTTNkyk,Black Ops 2! Mini Update Video.,2013-08-05 02:55:37.000,00:03:55,Normal,113354,4338,884
sE3ZZmYotSs,Call of Duty Ghost Multiplier Reveal Trailer Release Date!,2013-07-30 20:51:42.000,00:03:50,Normal,137926,4396,618
"2bwPntvb90U",Buried Round 50 Gameplay! Black ops 2 Zombies.,2013-08-12 22:49:16.000,00:01:22,Normal,160218,4782,476
Z8nEEdXTaX0,Boxy item mod Minecraft.  EPIC,2013-01-12 22:34:11.000,00:01:30,Normal,1738083,60328,4689
v1ELS84GQu8,If This Video Gets One Million Views.....,2013-09-07 02:28:05.000,00:00:46,Short,13383213,1169735,71417
OOesLeO6-pc,Randomness,2013-08-02 22:16:42.000,00:05:18,Normal,113557,4532,907
Q5lcjP6XlHw,"203 Kill Game! Thanks For 300 Subscribers!",2013-08-01 19:36:50.000,00:04:26,Normal,181143,6406,1075
p5rGgPZtjDw,Top Subscribed To Channels? BO2 w/ commentary!,2013-07-28 20:50:09.000,00:05:39,Normal,140465,4909,839
"7qj3nuF9Dzw",Most Epic minecraft skin EVER  (Psy),2013-01-13 01:59:21.000,00:00:31,Short,1368713,46421,4024
-hrPQFaDVKQ,Channel Update.,2013-08-16 20:34:58.000,00:02:42,Normal,207898,5001,445
v3tbnlc5cfo,Battle Pirates!,2013-09-21 22:18:59.000,00:03:35,Normal,124529,4207,776
bWDmDsdvoBs,Career Ender ....  LOL,2013-07-28 17:13:58.000,00:00:26,Short,168324,4494,543
OJA1QK-j-Oo,I Bought A New Microphone!  (quality test),2013-07-27 23:25:01.000,00:02:55,Normal,178449,5479,609
q2HoSwCMcZw,Black ops 2 Patch news!,2013-07-24 20:35:32.000,00:03:53,Normal,161007,5329,853
X-g9aT2wFjM,Channel Trailer....,2013-07-06 18:17:45.000,00:00:49,Short,301287,10483,930
yyssjJEJMt4,"Minecraft, How To Grief Without Being Seen!",2013-08-14 21:39:31.000,00:01:03,Normal,373274,18233,1497
ObYLL97-SBA,How To Duplicate Diamonds!!!!,2013-09-15 01:09:42.000,00:00:37,Short,197578,6771,611
pHKlrJeKmjA,Black ops 2 Shotgun gameplay w/ commentary....  Ps4 or Xbox?,2013-07-06 00:13:48.000,00:06:02,Normal,277954,7008,843
H_DYlka7QAQ,Project Zomboid Let's Play ep [04] lots of stuff,2013-06-18 15:51:26.000,00:15:45,Normal,164394,6175,953
uUIlb2rpIuY,Epic Minecraft city! (w/ download link!),2013-04-11 01:00:01.000,00:02:34,Normal,417056,12011,1149
Ros1PpcO5Js,Pokemon online battle #9 [rb] Hidden power ice ftw!,2013-04-07 00:03:02.000,00:05:19,Normal,216017,8165,849
jkqd-oc0F00,"How To Get A Gaming Partnership, And What It Is.",2013-08-08 21:25:32.000,00:06:49,Normal,114414,3931,684
KYv1nqutbK0,Pokemon online battle #8 Stone edge,2013-04-05 01:21:12.000,00:05:27,Normal,209887,9248,1730
"7Yi-ctyTNU4",Online pokemon battle #7 [uu] 5-0,2013-04-04 01:43:46.000,00:04:21,Normal,267139,10716,1006
VN2-3OfUzd8,Magic karp sweeps whole team of LEGENDARIES!!!,2013-04-01 23:26:03.000,00:03:35,Normal,217896,8215,984
-2IFrMOM36w,Pokemon online battles #5 [uu] Heracross never seems to dissapoint me...,2013-03-31 20:49:28.000,00:04:28,Normal,217464,9295,1299
t8aM4HuVLrQ,This is a block? Since when lol.,2013-01-21 22:30:09.000,00:00:52,Short,948857,34822,4534
KL1X8NsVGd0,Top 10 Worst Guns in Call Of Duty History!,2013-07-25 21:36:56.000,00:04:19,Normal,225660,7689,693
pUwUAtmBKxw,Insane Black Ops 2 HACKER!!!!,2013-07-30 02:45:21.000,00:05:59,Normal,270032,7123,714
nPlqRbVFBHI,"Microwaving my iPhone, what happens next might shock you..",2017-08-20 19:37:51.000,00:05:36,Normal,2802653,123321,8445
IZVbzNRUlQI,"Reading The Longest English Word (190,000 Characters)",2017-06-02 22:00:01.000,01:54:49,Normal,35795023,816545,57350
anFxsa5jXrE,"I Searched 100 Dumpsters, Here's What I Found",2019-10-12 20:10:01.000,00:17:09,Normal,237116748,3221904,57294
rPXmbM2UEbU,"Giving $100,000 To A Homeless Person",2018-12-23 21:00:01.000,00:14:44,Normal,31595640,1021564,69765
tnTPaLOaHz8,"$10,000 Every Day You Survive In A Grocery Store",2023-12-02 17:00:00.000,00:21:32,Normal,526218682,7581899,89067
foLlul8Tl3E,"I Donated $50,000 To Ninja - Fortnite",2018-07-14 21:06:00.000,00:17:54,Normal,98761515,2141653,59216
Wdjh81uH6FU,"$1 vs $10,000,000 Job!",2023-11-25 17:00:00.000,00:15:39,Normal,318526342,4923399,62961
"1wtFD9zSQO8",The Dreaded Unanswerable Question,2016-02-29 23:56:41.000,00:04:30,Normal,221782,5396,382
rqUvnLPvbrM,Reacting To The Reaction Of The Reaction To The Reaction Of The Reaction Of The Reaction To The Reac,2017-02-22 00:00:04.000,00:33:29,Normal,7740898,321729,24571
zjC48c3ptt0,Scheduled Uploaded 6 Months Ago (REACTION),2016-04-06 21:02:02.000,00:05:22,Normal,152374,5331,487
"1gfgZhW3YgU","How Much Money Do Big Youtubers Make? (Pewdiepie, Markiplier, etc)",2016-04-22 21:02:56.000,00:03:48,Normal,128221,4817,452
EhZ9gHZOZT8,Beast Goes Camping (Didn't Go Wrong) (Didn't Go Sexual),2016-02-20 23:07:55.000,00:04:45,Normal,234720,5552,382
vuOTP206zWM,"Pewdiepie's Shoutout, What Would You Do If You Won?",2015-09-05 00:49:25.000,00:04:38,Normal,64658,2220,366
ZQZzR0DUujc,"New Optic Gaming Gear Coming To Advanced Warfare, My Thoughts",2015-08-01 16:47:55.000,00:02:31,Normal,64641,1957,458
"3IQdDBwc42o",Why Does This Video Have No Thumbnail?,2015-12-15 01:43:00.000,00:03:01,Normal,110960,4266,450
X9UiBpDHW3w,FaZe Clan Vs Pewdiepie Who Would Win?????,2015-07-21 18:51:04.000,00:02:51,Normal,77201,1304,171
"2jWZtKTN6jU",Reuploading Other Youtubers Videos? Stealing Big Youtubers Videos.,2015-07-30 18:23:18.000,00:04:14,Normal,64680,1628,266
GhppzOzN3MM,Battle of The Beasts Bracket!!!! (Not accepting anymore),2015-06-20 03:32:30.000,00:01:38,Normal,64671,1620,356
AjXbO2XfBkE,How Do You Turn Off A PS4? Xbox Noob In Need Of Help,2015-08-01 21:51:25.000,00:01:12,Normal,109270,2221,306
ywZy_Fo2ydo,Modern Art Is A Joke,2015-04-25 15:02:30.000,00:02:49,Normal,64647,1616,244
W2skFWRk6qo,PewDiePie Uploads A Fake Video! LOL,2015-01-01 18:56:04.000,00:02:35,Normal,95695,1681,216
NCv0drAPm_M,Minecraft Build-off Fun!!!!!,2014-06-09 12:00:07.000,00:03:33,Normal,82294,2117,224
X_qd-1xSTFA,Pewdiepie Was On T.V.,2014-12-07 17:51:08.000,00:02:29,Normal,173769,3593,408
h77pHTSPSiw,"""Beast"" Channel Trailer",2014-03-28 21:01:57.000,00:02:01,Normal,76968,1945,239
xu1nhAfnMGA,How Much Money Does Syndicate Project Make????? 2016,2015-02-24 20:26:12.000,00:03:23,Normal,101199,1277,256
"2ljWxaMvE_0",Hacker in Ghost???? I Couldn't Kill Him.,2014-06-22 00:27:19.000,00:00:36,Short,64656,1834,424
LMe7k8I082w,Should College Athletes Be Paid?????,2014-03-29 00:18:35.000,00:04:36,Normal,99632,2068,310
IQYW_lVBYGo,How Much Money Does KyR's Speedy's Crew Make?????,2014-03-02 18:14:47.000,00:02:54,Normal,109159,2095,314
TgCm8oDmxOk,I Crashed One Of The Most Expensive Cars In The World,2025-03-14 16:00:00.000,00:00:16,Short,122382435,2641000,7437
zo7i8VTpfNM,"How Much Would You Risk For $500,000?",2025-09-27 16:00:04.000,00:25:26,Normal,139173213,2316476,32328
Wz1VHTZq16c,Minecraft Let's Play Ep. # 2 - Having Fun and Derping!,2013-08-12 01:53:18.000,00:14:58,Normal,207593,7683,869
"0yPgljFcTR4","Subscribe to Win $50,000",2025-05-07 16:00:01.000,00:00:15,Short,94777394,4450138,172006
ZGvn9ywXjpY,Feastables vs Reese’s Taste Test with @gordonramsay,2025-06-10 16:00:02.000,00:00:33,Short,517920725,8201859,25910
ov0KQthQ50U,Project Zomboid Let's Play ep. [03] Looting and storing.,2013-06-17 02:17:34.000,00:24:34,Normal,157248,5952,1126
dPxAFqs2eYE,"Epic Ghost Multiplayer EasterEggs! (PrisonBreak, Sovereign, and Flooded)",2013-11-17 18:26:11.000,00:01:40,Normal,128055,3499,349
zxuICI0kL3s,"Don’t Turn Around, Win $10k",2025-07-31 16:00:01.000,00:00:31,Short,512681221,8386246,13524
pS-fFdvyHLE,How Much Tape To Stop A Lamborghini?,2024-11-08 17:00:00.000,00:00:15,Short,798055935,14162315,21864
kPa_S6jN9ls,Could You Win This Obstacle Course?,2025-03-25 16:15:01.000,00:00:34,Short,115686814,2011603,10544
"8_gdcaX9Xqk","Would You Split Or Steal $250,000?",2024-05-03 16:00:00.000,00:01:00,Normal,233775366,11887257,30574
n7x4Jj9pdH8,World’s Most Expensive Bed,2023-10-31 17:00:01.000,00:00:48,Short,558800449,21931092,39053
q0OK-zHnvnA,Can A Glowing 1000 Degree Sword Slice A Car In Half?,2018-09-06 21:09:00.000,00:09:58,Normal,70076990,1137201,37616
FD-0KG-h2-c,Gordon Ramsay Tries Most Expensive Chocolate Bar!,2022-11-19 20:59:59.000,00:00:40,Short,871806066,31066025,55970
FM7Z-Xq8Drc,"Ages 1 - 100 Fight For $500,000",2023-05-27 21:14:59.000,00:25:36,Normal,466136736,6741259,119152
tWYsfOSY9vY,I Survived 7 Days In An Abandoned City,2024-03-02 17:00:00.000,00:17:24,Normal,354199086,6788810,201672
NZR4WEjpOQg,Winning A Game Of Fortnite In The Middle Of The Ocean,2018-04-25 22:09:02.000,00:09:44,Normal,31558723,779575,46681
"5Hg_QSIJm8I","I Gave $200,000 To People Who Lost Their Jobs (Corona Virus)",2020-05-07 19:59:59.000,00:15:19,Normal,47389261,1400133,63254
H1WBdh56Vq4,Spending 24 Hours In A City With No Laws,2019-05-07 21:00:01.000,00:14:29,Normal,192578291,3039372,67406
rWBOITBjitE,Could You Walk Up A Skyscraper?,2023-12-05 18:00:00.000,00:00:50,Short,508538130,15822735,31225
F6PqxbvOCUI,"Protect The Yacht, Keep It!",2024-05-11 16:00:00.000,00:15:08,Normal,177769164,4278030,80018
QqdUhn99E-s,High School Education Be Like (Paying Taxes),2015-10-14 21:10:31.000,00:02:46,Normal,68946,2170,240
UXw9jqgJNNc,"Youtube Stat News - Vevo Gets 10 Bil. Views A Month, Channel Milestones, and more!",2015-05-21 00:31:22.000,00:05:28,Normal,64645,2512,822
se50viFJ0AQ,Would You Fly To Paris For A Baguette?,2022-12-08 20:12:27.000,00:00:48,Short,1754262624,58204423,128625
"1WEAJ-DFkHE","$1 vs $500,000 Plane Ticket!",2023-04-01 20:00:04.000,00:12:20,Normal,562697036,9072575,176012
iengNekeTNo,Reading The Youtube Terms Of Service,2017-03-07 23:10:02.000,00:25:57,Normal,579792,19876,3561
"5V2B28OqfqM","I Spent $1,000,000 On Lottery Tickets and WON",2020-08-08 20:00:02.000,00:10:13,Normal,153214385,3420016,85404
_qAJMXfL6o0,"Would You Rather Have $100,000 OR This Mystery Key?",2020-06-13 20:00:01.000,00:17:55,Normal,289406478,4272918,121239
nM89Wl03Q4g,I Survived 50 Hours In A Maximum Security Prison,2021-06-26 20:00:02.000,00:12:34,Normal,300559720,4483763,99017
QJI0an6irrA,"30 Celebrities Fight For $1,000,000!",2026-01-07 20:00:09.000,00:41:58,Normal,127439436,2649035,118270
"7dYTw-jAYkY",I Spent 7 Days Buried Alive,2023-11-18 17:00:01.000,00:18:34,Normal,314936448,8293841,126513
Y6jC6VaO3j0,"Donating $100,000 To Streamers With 0 Viewers",2019-03-24 20:00:04.000,00:14:37,Normal,113981286,3620781,77388
mpZWt5pGKZ8,The Real Way Dinosaurs Went Extinct,2018-06-28 21:12:01.000,00:05:51,Normal,29729872,805967,43500
umRLkCrmwcs,My Problems,2015-05-01 02:23:50.000,00:04:07,Normal,82230,2103,246
rHoLyltYDtQ,Ma Channel,2015-04-29 23:50:00.000,00:02:48,Normal,64642,1727,308
yeHjsYQ076A,Remember When COD Was Fun?,2015-04-26 21:26:36.000,00:03:36,Normal,64900,1869,403
vbph9F_pRNI,I Donated $1000 Every Time She Blinked - Fortnite Streamers,2018-06-24 21:10:00.000,00:15:46,Normal,21893489,638924,24396
h5uE4ERMiTk,Screw Warface,2015-05-02 21:41:18.000,00:03:37,Normal,64698,1635,276
pqrdPu2ESFo,My Baby Got a Virus :(,2015-04-25 22:34:19.000,00:02:55,Normal,87335,1753,234
qr4v9pdfVlU,Cheat Channels,2015-04-24 01:53:38.000,00:03:34,Normal,64643,1798,400
hgiPX33AHas,Time,2015-04-22 21:33:54.000,00:01:54,Normal,100125,1909,172
oZ-Mn5p1xMw,"2,000 Subscribers",2015-04-18 18:45:34.000,00:02:25,Normal,443357,22603,3891
"5UPa_hu5opg",Youtube,2015-04-14 22:39:24.000,00:04:37,Normal,112039,2460,238
zv_oq5UNDAo,"How To SAT, Get Into Yale",2015-04-13 11:08:02.000,00:04:05,Normal,65966,1415,197
NiqkH7qVW0U,"100k Subs With No Videos????",2015-04-11 16:51:40.000,00:04:19,Normal,502147,9710,2795
"7YOzgk-U4EU",How Rich Is Buzz Feed???,2015-04-07 11:16:50.000,00:03:25,Normal,80564,1220,204
